"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098813","nuclear chromosome segregation","74/2317","317/18888",0.233438485804416,1.90297199821917,6.06256513013715,2.58398188038128e-08,8.53033563483558e-05,7.96804258381645e-05,"AGO4/AKAP8/ANAPC2/ANAPC7/ANKRD31/ARHGEF10/ATM/BCCIP/BCL7B/CDC6/CDK1/CDT1/CENPF/CEP192/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CLASP1/DPF2/DSN1/DYNC1H1/EML4/FBXO5/FLNA/GEN1/HASPIN/HNRNPU/HORMAD1/KIF2A/KIF3B/KLHL22/M1AP/MAD2L1/MAJIN/MLH1/MLH3/MND1/MSH4/MYBL2/NCAPH/NSMCE2/NUMA1/PCID2/RAD21/RAN/RCC2/RIOK2/RMDN1/RNF212/SIRT7/SKA1/SKA3/SMARCA4/SMARCA5/SMARCC1/SPATA22/SPC24/SPDL1/SPICE1/SPO11/STAG1/SUN1/SYCE2/TACC3/TENT4A/TEX15/TUBG1/TUBG2/VPS4B/WASHC5/ZCWPW1/ZWINT",74
"GO:0006302","double-strand break repair","73/2317","312/18888",0.233974358974359,1.90734039374523,6.04284688038068,2.89802467634978e-08,8.53033563483558e-05,7.96804258381645e-05,"ACTR8/AP5S1/APLF/ATM/BCL7B/CDC7/CSNK2A2/DDX11/DNA2/DPF2/FIGNL1/FUS/GEN1/H2AX/HMGA2/HSF1/HSF2BP/INTS3/KDM2A/KMT5C/LIG3/MAGEF1/MAJIN/MBTD1/MCM2/MCM4/MCM6/MCMDC2/MEAF6/MLH1/MMS22L/MRGBP/NABP2/NSMCE2/NSMCE3/NSMCE4A/OGG1/PALB2/PARP1/PARP2/PARP3/PIAS4/POLN/PPP4R2/PPP5C/PRKDC/RAD21/RAD21L1/RAD51AP1/RAD54B/RECQL4/RMI1/RPA1/SAMHD1/SENP3/SETMAR/SETX/SFR1/SIRT6/SLX4/SMARCA4/SMARCC1/SMC5/SMCHD1/SPO11/TDP2/TENT4A/TEX15/WAS/XRCC2/YEATS4/ZCWPW1/ZGRF1",73
"GO:0048285","organelle fission","102/2317","493/18888",0.206896551724138,1.68660425937226,5.77630617657211,5.77382568724405e-08,0.000113301706069352,0.000105833211895309,"AGO4/AKAP8/ANAPC7/ANKRD31/AP3B1/ARHGEF10/ATM/BCCIP/BNIP3/CDC25B/CDC25C/CDK1/CDT1/CENPF/CEP192/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CKS2/CLASP1/DAPK3/DMRT1/EML4/FBXO5/FBXW5/FIGNL1/FLNA/FZR1/GDAP1/GEN1/HASPIN/HNRNPU/HORMAD1/HSF2BP/ING2/KIF2A/KIF3B/KLHL22/M1AP/MAD2L1/MAJIN/MAPT/MEI1/MEIOSIN/MLH1/MLH3/MND1/MOV10L1/MSH4/MTFP1/MTFR1/MYBL2/NCAPH/NSMCE2/NUMA1/OPA1/PCID2/PGAM5/PINK1/PKMYT1/PPP2R2D/PRKN/PSMA8/RAD21/RAD51AP1/RAD54B/RAN/RCC1/REEP3/RMDN1/RMI1/RNF212/RPL10L/SIRT7/SKA1/SKA3/SLC25A31/SLX4/SMARCA5/SPAST/SPATA22/SPC24/SPDL1/SPICE1/SPO11/STAG1/SUN1/SYCE2/TENT4A/TEX15/TMCC1/TMEM135/TUBG1/TUBG2/UBE2S/VPS4B/WASHC5/ZCWPW1/ZNF541/ZWINT",102
"GO:0022613","ribonucleoprotein complex biogenesis","102/2317","499/18888",0.204408817635271,1.66632444863832,5.64062351275479,1.07998120850599e-07,0.000158946234361869,0.000148468995611455,"AATF/AFG2B/AGO2/AGO4/ATM/BOP1/BYSL/C1orf131/CDC73/CELF4/CHD7/DDX10/DDX3X/DDX42/DDX52/DHX37/DKC1/EIF2A/EIF2D/EIF2S2/EIF2S3/EIF3K/EIF5B/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FASTKD2/FBL/GEMIN2/GTF2H5/GTF3A/HEATR1/HEATR3/HSP90AA1/KRI1/LSM2/LSM4/LTO1/LUC7L/LUC7L2/MAK16/MPHOSPH10/MTERF4/MYBBP1A/NAT10/NOA1/NOB1/NOC4L/NOL7/NOLC1/NOP2/NOP56/PAK1IP1/POP7/PRKDC/PTBP2/PTGES3/RAN/RBFA/RBMX2/RIOK2/RPL10A/RPL10L/RPL13A/RPL5/RPLP0/RPP38/RPP40/RPS15/RPS16/RPS23/RPSA2/RPUSD1/RRP1/RRP12/RRP1B/RRP7A/RRP9/RSL1D1/SART1/SART3/SETX/SF3A2/SIRT7/SRPK1/SRSF1/SRSF12/SRSF6/STRAP/TFB1M/TRMT112/TSR3/TSSC4/U2AF2/URB2/USP36/UTP18/UTP20/WDR18/WDR43",102
"GO:0042254","ribosome biogenesis","72/2317","319/18888",0.225705329153605,1.83993191931519,5.65737956697965,1.65137427661791e-07,0.000192875362255791,0.000180161621489679,"AATF/AFG2B/BOP1/BYSL/C1orf131/CHD7/DDX10/DDX3X/DDX52/DHX37/DKC1/EIF2A/EIF5B/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FASTKD2/FBL/GTF2H5/GTF3A/HEATR1/HEATR3/KRI1/LTO1/MAK16/MPHOSPH10/MTERF4/MYBBP1A/NAT10/NOA1/NOB1/NOC4L/NOL7/NOLC1/NOP2/NOP56/PAK1IP1/POP7/PRKDC/RAN/RBFA/RIOK2/RPL10A/RPL10L/RPL5/RPLP0/RPP38/RPP40/RPS15/RPS16/RPS23/RPSA2/RPUSD1/RRP1/RRP12/RRP1B/RRP7A/RRP9/RSL1D1/SART1/SIRT7/TFB1M/TRMT112/TSR3/URB2/USP36/UTP18/UTP20/WDR18/WDR43",72
"GO:0010824","regulation of centrosome duplication","20/2317","47/18888",0.425531914893617,3.4689023774323,6.3368148855667,1.96577573218065e-07,0.000192875362255791,0.000180161621489679,"CCNF/CENATAC/CEP120/CEP295/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHORDC1/FBXW5/GEN1/MDM1/NAT10/NUBP1/PDCD6IP/PLK4/SPICE1/TRIM37/VPS4B",20
"GO:0034470","ncRNA processing","90/2317","433/18888",0.207852193995381,1.69439457927698,5.46592154436108,2.78829909343597e-07,0.000234495953757965,0.000219038713746008,"ADAT3/AGO2/AGO4/BOP1/BYSL/CHD7/DDX10/DDX52/DHX37/DKC1/ELAC1/ELP1/ELP6/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FAM98A/FBL/FTSJ1/GTF2H5/HEATR1/HSD17B10/INTS11/INTS2/INTS3/INTS5/INTS7/KRI1/LAGE3/MAK16/MOV10L1/MPHOSPH10/MTERF4/MTFMT/NAT10/NOB1/NOC4L/NOL7/NOLC1/NOP2/NOP56/NSUN2/NUP155/POP1/POP7/PRKDC/PUS3/PUSL1/RBFA/RIOK2/RPL10A/RPL5/RPP38/RPP40/RPS15/RPS16/RPUSD1/RRP1/RRP12/RRP1B/RRP7A/RRP9/RSL1D1/RTCB/SARS1/SART1/SIRT7/SMAD2/SRRT/TARBP1/TDRD7/TFB1M/TRIM71/TRIT1/TRMO/TRMT11/TRMT112/TRMT2A/TSEN2/TSEN54/TSR3/USP36/UTP18/UTP20/WDR18/WDR43/YRDC/ZC3H7A",90
"GO:0006310","DNA recombination","74/2317","339/18888",0.218289085545723,1.77947529037014,5.41517005291328,4.50027013386358e-07,0.000331163628475687,0.000309334357622413,"ACTR8/ANKRD31/AP5S1/APEX2/APLF/ATM/BCL11B/CDC7/DCAF1/ENDOG/FIGNL1/FUS/GEN1/H1-2/H1-5/H2AX/HSF2BP/INO80E/INTS3/KIN/KMT5C/LEF1/LIG3/MAGEF1/MAJIN/MBTD1/MCM2/MCM4/MCM6/MCMDC2/MEAF6/MLH1/MLH3/MMS22L/MND1/MRGBP/MSH4/NABP2/NSMCE2/NSMCE3/NSMCE4A/PALB2/PARP1/PARP3/PAXIP1/PIAS4/PMS2/POLN/PPP4R2/PRKDC/RAD21/RAD21L1/RAD51AP1/RAD54B/RECQL4/RMI1/RNF212/RPA1/SAMHD1/SANBR/SENP3/SETX/SFR1/SIRT6/SLX4/SMC5/SMCHD1/SPO11/TEX15/WAS/XRCC2/YEATS4/ZCWPW1/ZGRF1",74
"GO:0016072","rRNA metabolic process","61/2317","266/18888",0.229323308270677,1.86942539776286,5.3398631646128,8.04891165968529e-07,0.000483626403113333,0.000451747262901139,"BOP1/BYSL/CHD7/DDX10/DDX11/DDX52/DEDD2/DHX37/DKC1/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FBL/GTF2H5/GTF3A/GTF3C1/HEATR1/KRI1/MAK16/MAPT/MPHOSPH10/MTERF4/NAT10/NOB1/NOC4L/NOL7/NOLC1/NOP2/NOP56/POLR2E/POP7/PRKDC/RBFA/RIOK2/RPL10A/RPL5/RPP38/RPP40/RPS15/RPS16/RPUSD1/RRP1/RRP12/RRP1B/RRP7A/RRP9/RSL1D1/SART1/SIRT7/SMARCA4/SPIN1/TFB1M/TRMT112/TSR3/USP36/UTP18/UTP20/WDR18/WDR43",61
"GO:0000725","recombinational repair","46/2317","181/18888",0.25414364640884,2.0717588232068,5.41756873640089,9.05080608577966e-07,0.000483626403113333,0.000451747262901139,"AP5S1/ATM/CDC7/FIGNL1/FUS/GEN1/H2AX/INTS3/LIG3/MAGEF1/MBTD1/MCM2/MCM4/MCM6/MCMDC2/MEAF6/MMS22L/MRGBP/NABP2/NSMCE2/NSMCE3/NSMCE4A/PALB2/PARP1/PIAS4/POLN/PPP4R2/RAD21/RAD21L1/RAD51AP1/RAD54B/RECQL4/RMI1/RPA1/SAMHD1/SENP3/SFR1/SIRT6/SLX4/SMC5/SMCHD1/TEX15/WAS/XRCC2/YEATS4/ZGRF1",46
